DOCUMENT_TYPE,FILER_NAME,FILER_CIK,FILING_INTERVAL,FILING_DATE,MENTIONED_FINANCIAL_ENTITY,PP_RSSD_ID,ROLE,THREE_SENTENCES,RATING_EXPERT_1,COMMENT_EXPERT_1,RATING_EXPERT_1,COMMENT_EXPERT_1
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2007-4SL,,Trustee,"Based on currently available information, the Company believes that it could
incur a loss in this action of up to approximately $149 million, plus pre- and post-judgment interest, fees and costs.
On August 8, 2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-14SL, Mortgage
Pass-Through Certificates, Series 2006-14SL, Morgan Stanley Mortgage Loan Trust 2007-4SL and Mortgage Pass-Through Certificates, Series 2007-4SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-14SL, et al. v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc .",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Mortgage Pass-Through Certificates, Series 2007-4SL",,Trustee,"Based on currently available information, the Company believes that it could
incur a loss in this action of up to approximately $149 million, plus pre- and post-judgment interest, fees and costs.
On August 8, 2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-14SL, Mortgage
Pass-Through Certificates, Series 2006-14SL, Morgan Stanley Mortgage Loan Trust 2007-4SL and Mortgage Pass-Through Certificates, Series 2007-4SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-14SL, et al. v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc .",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,U.S. Bank,,Trustee,"Based on currently available information, the Company believes that it could incur a loss in this action of up to approximately $527 million, plus
pre- and post-interest, fees and costs. On September 28,
2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-13ARX against the Company styled Morgan Stanley Mortgage Loan Trust 2006-13ARX v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc., pending in the Supreme Court of NY. U.S. Bank filed an amended complaint on January 17, 2013, which asserts claims for breach of
contract and alleges, among other things, that the loans in the trust, which had an original principal balance of approximately $609 million, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2006-13ARX,,Trustee,"Based on currently available information, the Company believes that it could incur a loss in this action of up to approximately $527 million, plus
pre- and post-interest, fees and costs. On September 28,
2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-13ARX against the Company styled Morgan Stanley Mortgage Loan Trust 2006-13ARX v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc., pending in the Supreme Court of NY. U.S. Bank filed an amended complaint on January 17, 2013, which asserts claims for breach of
contract and alleges, among other things, that the loans in the trust, which had an original principal balance of approximately $609 million, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2006-13ARX,,Trustee,"Based on currently available information, the Company believes that it could incur a loss in this action of up to approximately $527 million, plus
pre- and post-interest, fees and costs. On September 28,
2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-13ARX against the Company styled Morgan Stanley Mortgage Loan Trust 2006-13ARX v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc., pending in the Supreme Court of NY. U.S. Bank filed an amended complaint on January 17, 2013, which asserts claims for breach of
contract and alleges, among other things, that the loans in the trust, which had an original principal balance of approximately $609 million, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Holdings LLC,,Trustee,"Based on currently available information, the Company believes that it could incur a loss in this action of up to approximately $527 million, plus
pre- and post-interest, fees and costs. On September 28,
2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-13ARX against the Company styled Morgan Stanley Mortgage Loan Trust 2006-13ARX v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc., pending in the Supreme Court of NY. U.S. Bank filed an amended complaint on January 17, 2013, which asserts claims for breach of
contract and alleges, among other things, that the loans in the trust, which had an original principal balance of approximately $609 million, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Inc.,,Trustee,"Based on currently available information, the Company believes that it could incur a loss in this action of up to approximately $527 million, plus
pre- and post-interest, fees and costs. On September 28,
2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-13ARX against the Company styled Morgan Stanley Mortgage Loan Trust 2006-13ARX v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc., pending in the Supreme Court of NY. U.S. Bank filed an amended complaint on January 17, 2013, which asserts claims for breach of
contract and alleges, among other things, that the loans in the trust, which had an original principal balance of approximately $609 million, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,U.S. Bank,,Trustee,"Based on currently available information, the
Company believes that it could incur a loss in this action of up to approximately $173 million, plus pre- and post-judgment interest, fees and costs.
On January 10, 2013, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-10SL and
Mortgage Pass-Through Certificates, Series 2006-10SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-10SL, et al. v. Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan
Stanley Mortgage Capital Inc. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2006-10SL,,Trustee,"Based on currently available information, the
Company believes that it could incur a loss in this action of up to approximately $173 million, plus pre- and post-judgment interest, fees and costs.
On January 10, 2013, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-10SL and
Mortgage Pass-Through Certificates, Series 2006-10SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-10SL, et al. v. Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan
Stanley Mortgage Capital Inc. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Mortgage Pass-Through Certificates, Series 2006-10SL",,Trustee,"Based on currently available information, the
Company believes that it could incur a loss in this action of up to approximately $173 million, plus pre- and post-judgment interest, fees and costs.
On January 10, 2013, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-10SL and
Mortgage Pass-Through Certificates, Series 2006-10SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-10SL, et al. v. Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan
Stanley Mortgage Capital Inc. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,New York,,affiliates,"The Company may be entitled to be indemnified for some of these losses.
On September 23, 2013, the plaintiff in National Credit Union Administration Board v. Morgan Stanley & Co. Inc., et al. filed a
complaint against the Company and certain affiliates in the United States District Court for the Southern District of New York. The complaint alleges that defendants made untrue statements of material fact or omitted to state material facts in the
sale to the plaintiff of certain mortgage pass-through certificates issued by securitization trusts containing residential mortgage loans.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Equity Securities,,Issuer,"The share repurchases may be effected through open market purchases or privately negotiated transactions, including through Rule 10b5-1 plans, and may be suspended at any time. Share repurchases by the Company
are subject to regulatory approval (see ?Market for Registrant?s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities? in Part II, Item 5). In March 2014, the Company received no objection from the Federal Reserve to the Company?s 2014 capital plan, which
included a share repurchase of up to $1 billion of the Company?s outstanding common stock beginning in the second quarter of 2014 through the end of the first quarter of 2015 as well as an increase in the Company?s quarterly common stock
dividend to $0.10 per share from $0.05 per share, beginning with the dividend declared on April 17, 2014.",Relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.1
Indenture dated as of February 24, 1993 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4 to Morgan Stanley?s Registration Statement on Form S-3 (No.
33-57202)).4.2",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.1
Indenture dated as of February 24, 1993 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4 to Morgan Stanley?s Registration Statement on Form S-3 (No.
33-57202)).4.2",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.1
Indenture dated as of February 24, 1993 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4 to Morgan Stanley?s Registration Statement on Form S-3 (No.
33-57202)).4.2",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.2
Amended and Restated Senior Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-e to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-75289) as amended by Fourth Supplemental Senior Indenture dated as of October 8, 2007 (Exhibit 4.3 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year
ended November 30, 2007).(1)
For purposes of this Exhibit Index, references to ?The Bank of New York? mean in some instances the entity successor to JPMorgan Chase Bank, N.A. or J.P.
Morgan Trust Company, National Association; references to ?JPMorgan Chase Bank, N.A.? mean the entity formerly known as The Chase Manhattan Bank, in some instances as the successor to Chemical Bank; references to ?J.P. Morgan Trust
Company, N.A.? mean the entity formerly known as Bank One Trust Company, N.A., as successor to The First National Bank of Chicago.",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.2
Amended and Restated Senior Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-e to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-75289) as amended by Fourth Supplemental Senior Indenture dated as of October 8, 2007 (Exhibit 4.3 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year
ended November 30, 2007).(1)
For purposes of this Exhibit Index, references to ?The Bank of New York? mean in some instances the entity successor to JPMorgan Chase Bank, N.A. or J.P.
Morgan Trust Company, National Association; references to ?JPMorgan Chase Bank, N.A.? mean the entity formerly known as The Chase Manhattan Bank, in some instances as the successor to Chemical Bank; references to ?J.P. Morgan Trust
Company, N.A.? mean the entity formerly known as Bank One Trust Company, N.A., as successor to The First National Bank of Chicago.",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.2
Amended and Restated Senior Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-e to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-75289) as amended by Fourth Supplemental Senior Indenture dated as of October 8, 2007 (Exhibit 4.3 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year
ended November 30, 2007).(1)
For purposes of this Exhibit Index, references to ?The Bank of New York? mean in some instances the entity successor to JPMorgan Chase Bank, N.A. or J.P.
Morgan Trust Company, National Association; references to ?JPMorgan Chase Bank, N.A.? mean the entity formerly known as The Chase Manhattan Bank, in some instances as the successor to Chemical Bank; references to ?J.P. Morgan Trust
Company, N.A.? mean the entity formerly known as Bank One Trust Company, N.A., as successor to The First National Bank of Chicago.",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.2
Amended and Restated Senior Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-e to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-75289) as amended by Fourth Supplemental Senior Indenture dated as of October 8, 2007 (Exhibit 4.3 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year
ended November 30, 2007).(1)
For purposes of this Exhibit Index, references to ?The Bank of New York? mean in some instances the entity successor to JPMorgan Chase Bank, N.A. or J.P.
Morgan Trust Company, National Association; references to ?JPMorgan Chase Bank, N.A.? mean the entity formerly known as The Chase Manhattan Bank, in some instances as the successor to Chemical Bank; references to ?J.P. Morgan Trust
Company, N.A.? mean the entity formerly known as Bank One Trust Company, N.A., as successor to The First National Bank of Chicago.",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.3
Senior Indenture dated as of November 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s Registration Statement on Form
S-3/A (No. 333-117752), as amended by First Supplemental Senior Indenture dated as of September 4, 2007 (Exhibit 4.5 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year ended November 30, 2007), Second Supplemental Senior
Indenture dated as of January 4, 2008 (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated January 4, 2008), Third Supplemental Senior Indenture dated as of September 10, 2008 (Exhibit 4 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended August 31, 2008), Fourth Supplemental Senior Indenture dated as of December 1, 2008.
(Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated December 1, 2008), Fifth Supplemental Senior Indenture dated as of April 1, 2009 (Exhibit 4 to Morgan
Stanley?s Quarterly Report on Form 10-Q for the quarter ended March 31, 2009), Sixth Supplemental Senior Indenture dated as of September 16, 2011 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended
September 30, 2011), Seventh Supplemental Senior Indenture dated as of November 21, 2011 (Exhibit 4.4 to Morgan Stanley?s Annual Report on Form 10-K for the year ended December 31, 2011), Eighth Supplemental Senior Indenture dated as of
May 4, 2012 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended June 30, 2012), and Ninth Supplemental Senior Indenture dated as of March 10, 2014 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended March 31, 2014).",Neutral,These sentences convey little or no information.  Too much is missing.,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.3
Senior Indenture dated as of November 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s Registration Statement on Form
S-3/A (No. 333-117752), as amended by First Supplemental Senior Indenture dated as of September 4, 2007 (Exhibit 4.5 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year ended November 30, 2007), Second Supplemental Senior
Indenture dated as of January 4, 2008 (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated January 4, 2008), Third Supplemental Senior Indenture dated as of September 10, 2008 (Exhibit 4 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended August 31, 2008), Fourth Supplemental Senior Indenture dated as of December 1, 2008.
(Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated December 1, 2008), Fifth Supplemental Senior Indenture dated as of April 1, 2009 (Exhibit 4 to Morgan
Stanley?s Quarterly Report on Form 10-Q for the quarter ended March 31, 2009), Sixth Supplemental Senior Indenture dated as of September 16, 2011 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended
September 30, 2011), Seventh Supplemental Senior Indenture dated as of November 21, 2011 (Exhibit 4.4 to Morgan Stanley?s Annual Report on Form 10-K for the year ended December 31, 2011), Eighth Supplemental Senior Indenture dated as of
May 4, 2012 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended June 30, 2012), and Ninth Supplemental Senior Indenture dated as of March 10, 2014 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended March 31, 2014).",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.3
Senior Indenture dated as of November 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s Registration Statement on Form
S-3/A (No. 333-117752), as amended by First Supplemental Senior Indenture dated as of September 4, 2007 (Exhibit 4.5 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year ended November 30, 2007), Second Supplemental Senior
Indenture dated as of January 4, 2008 (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated January 4, 2008), Third Supplemental Senior Indenture dated as of September 10, 2008 (Exhibit 4 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended August 31, 2008), Fourth Supplemental Senior Indenture dated as of December 1, 2008.
(Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated December 1, 2008), Fifth Supplemental Senior Indenture dated as of April 1, 2009 (Exhibit 4 to Morgan
Stanley?s Quarterly Report on Form 10-Q for the quarter ended March 31, 2009), Sixth Supplemental Senior Indenture dated as of September 16, 2011 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended
September 30, 2011), Seventh Supplemental Senior Indenture dated as of November 21, 2011 (Exhibit 4.4 to Morgan Stanley?s Annual Report on Form 10-K for the year ended December 31, 2011), Eighth Supplemental Senior Indenture dated as of
May 4, 2012 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended June 30, 2012), and Ninth Supplemental Senior Indenture dated as of March 10, 2014 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended March 31, 2014).",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.3
Senior Indenture dated as of November 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s Registration Statement on Form
S-3/A (No. 333-117752), as amended by First Supplemental Senior Indenture dated as of September 4, 2007 (Exhibit 4.5 to Morgan Stanley?s Annual Report on Form 10-K for the fiscal year ended November 30, 2007), Second Supplemental Senior
Indenture dated as of January 4, 2008 (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated January 4, 2008), Third Supplemental Senior Indenture dated as of September 10, 2008 (Exhibit 4 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended August 31, 2008), Fourth Supplemental Senior Indenture dated as of December 1, 2008.
(Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated December 1, 2008), Fifth Supplemental Senior Indenture dated as of April 1, 2009 (Exhibit 4 to Morgan
Stanley?s Quarterly Report on Form 10-Q for the quarter ended March 31, 2009), Sixth Supplemental Senior Indenture dated as of September 16, 2011 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended
September 30, 2011), Seventh Supplemental Senior Indenture dated as of November 21, 2011 (Exhibit 4.4 to Morgan Stanley?s Annual Report on Form 10-K for the year ended December 31, 2011), Eighth Supplemental Senior Indenture dated as of
May 4, 2012 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended June 30, 2012), and Ninth Supplemental Senior Indenture dated as of March 10, 2014 (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended March 31, 2014).",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,Agent,"4.4
The Unit Agreement Without Holders? Obligations, dated as of August 29, 2008, between Morgan Stanley and The Bank of New York Mellon, as Unit Agent, as Trustee and Paying Agent
under the Senior Indenture referred to therein and as Warrant Agent under the Warrant Agreement referred to therein (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated August 29, 2008).4.5",Neutral,Not enough information in the sentences to make a judgement,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York Mellon,,Agent,"4.4
The Unit Agreement Without Holders? Obligations, dated as of August 29, 2008, between Morgan Stanley and The Bank of New York Mellon, as Unit Agent, as Trustee and Paying Agent
under the Senior Indenture referred to therein and as Warrant Agent under the Warrant Agreement referred to therein (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated August 29, 2008).4.5",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,Agent,"4.4
The Unit Agreement Without Holders? Obligations, dated as of August 29, 2008, between Morgan Stanley and The Bank of New York Mellon, as Unit Agent, as Trustee and Paying Agent
under the Senior Indenture referred to therein and as Warrant Agent under the Warrant Agreement referred to therein (Exhibit 4.1 to Morgan Stanley?s Current Report on Form 8-K dated August 29, 2008).4.5",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.5
Amended and Restated Subordinated Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s
Registration Statement on Form S-3/A (No. 333-75289)).4.6",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.5
Amended and Restated Subordinated Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s
Registration Statement on Form S-3/A (No. 333-75289)).4.6",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.5
Amended and Restated Subordinated Indenture dated as of May 1, 1999 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-f to Morgan Stanley?s
Registration Statement on Form S-3/A (No. 333-75289)).4.6",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.6
Subordinated Indenture dated as of October 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-g to Morgan Stanley?s Registration Statement
on Form S-3/A (No. 333-117752)).4.7",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.6
Subordinated Indenture dated as of October 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-g to Morgan Stanley?s Registration Statement
on Form S-3/A (No. 333-117752)).4.7",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.6
Subordinated Indenture dated as of October 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-g to Morgan Stanley?s Registration Statement
on Form S-3/A (No. 333-117752)).4.7",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.7
Junior Subordinated Indenture dated as of March 1, 1998 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended February 28, 1998).4.8",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.7
Junior Subordinated Indenture dated as of March 1, 1998 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended February 28, 1998).4.8",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.7
Junior Subordinated Indenture dated as of March 1, 1998 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4.1 to Morgan Stanley?s Quarterly Report on
Form 10-Q for the quarter ended February 28, 1998).4.8",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.8
Junior Subordinated Indenture dated as of October 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-ww to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-117752)).4.9",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.8
Junior Subordinated Indenture dated as of October 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-ww to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-117752)).4.9",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.8
Junior Subordinated Indenture dated as of October 1, 2004 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4-ww to Morgan Stanley?s Registration
Statement on Form S-3/A (No. 333-117752)).4.9",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.9
Junior Subordinated Indenture dated as of October 12, 2006 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4.1 to Morgan Stanley?s Current Report on
Form 8-K dated October 12, 2006).4.10",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.9
Junior Subordinated Indenture dated as of October 12, 2006 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4.1 to Morgan Stanley?s Current Report on
Form 8-K dated October 12, 2006).4.10",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"4.9
Junior Subordinated Indenture dated as of October 12, 2006 between Morgan Stanley and The Bank of New York, as trustee (Exhibit 4.1 to Morgan Stanley?s Current Report on
Form 8-K dated October 12, 2006).4.10",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.12
Amended and Restated Trust Agreement of Morgan Stanley Capital Trust III dated as of February 27, 2003 among Morgan Stanley, as depositor, The Bank of New York, as property trustee,
The Bank of New York (Delaware), as Delaware trustee, and the administrators named therein (Exhibit 4 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended February 28,
2003).
E-2",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York (Delaware),,trustee,"4.12
Amended and Restated Trust Agreement of Morgan Stanley Capital Trust III dated as of February 27, 2003 among Morgan Stanley, as depositor, The Bank of New York, as property trustee,
The Bank of New York (Delaware), as Delaware trustee, and the administrators named therein (Exhibit 4 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended February 28,
2003).
E-2",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.13
Amended and Restated Trust Agreement of Morgan Stanley Capital Trust IV dated as of April 21, 2003 among Morgan Stanley, as depositor, The Bank of New York, as property trustee, The
Bank of New York (Delaware), as Delaware Trustee and the administrators named therein (Exhibit 4 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended May 31, 2003).4.14",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York (Delaware),,Trustee,"4.13
Amended and Restated Trust Agreement of Morgan Stanley Capital Trust IV dated as of April 21, 2003 among Morgan Stanley, as depositor, The Bank of New York, as property trustee, The
Bank of New York (Delaware), as Delaware Trustee and the administrators named therein (Exhibit 4 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended May 31, 2003).4.14",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Bank of New York,,trustee,"4.14
Amended and Restated Trust Agreement of Morgan Stanley Capital Trust V dated as of July 16, 2003 among Morgan Stanley, as depositor, The Bank of New York, as property trustee, The
Bank of New York (Delaware), as Delaware trustee and the administrators named therein (Exhibit 4 to Morgan Stanley?s Quarterly Report on Form 10-Q for the quarter ended August 31, 2003).4.15",Neutral,,,
