DOCUMENT_TYPE,FILER_NAME,FILER_CIK,FILING_INTERVAL,FILING_DATE,MENTIONED_FINANCIAL_ENTITY,PP_RSSD_ID,ROLE,THREE_SENTENCES,RATING_EXPERT_1,COMMENT_EXPERT_1,RATING_EXPERT_1,COMMENT_EXPERT_1
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"Countrywide Home Loans, Inc.",,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America,,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America Corporation,,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Countrywide Financial Corporation,,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"Bank of America, N.A.",,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,NB Holdings Corporation.,,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,U.S. Bank,,trustees,"Policemen?s Annuity Litigation On April 11, 2012, the Policemen?s Annuity & Benefit Fund of the City of Chicago, on its own behalf and on behalf of a proposed class of purchasers of 41 RMBS trusts collateralized by Washington Mutual-originated (WaMu) mortgages, filed a proposed class action complaint in the United States District Court for the Southern District of New York, entitled Policemen?s Annuity and Benefit Fund of the City of Chicago v. Bank of America, NA and U.S. Bank National Association . BANA and U.S. Bank are named as defendants in their capacities as trustees, with BANA (formerly LaSalle Bank National Association) having served as the original trustee and U.S. Bank having replaced BANA as trustee. Plaintiff asserts claims under the federal Trust Indenture Act as well as state common law claims.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,LaSalle Bank National Association,,trustee,"Policemen?s Annuity Litigation On April 11, 2012, the Policemen?s Annuity & Benefit Fund of the City of Chicago, on its own behalf and on behalf of a proposed class of purchasers of 41 RMBS trusts collateralized by Washington Mutual-originated (WaMu) mortgages, filed a proposed class action complaint in the United States District Court for the Southern District of New York, entitled Policemen?s Annuity and Benefit Fund of the City of Chicago v. Bank of America, NA and U.S. Bank National Association . BANA and U.S. Bank are named as defendants in their capacities as trustees, with BANA (formerly LaSalle Bank National Association) having served as the original trustee and U.S. Bank having replaced BANA as trustee. Plaintiff asserts claims under the federal Trust Indenture Act as well as state common law claims.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,U.S. Bank,,trustee,"Policemen?s Annuity Litigation On April 11, 2012, the Policemen?s Annuity & Benefit Fund of the City of Chicago, on its own behalf and on behalf of a proposed class of purchasers of 41 RMBS trusts collateralized by Washington Mutual-originated (WaMu) mortgages, filed a proposed class action complaint in the United States District Court for the Southern District of New York, entitled Policemen?s Annuity and Benefit Fund of the City of Chicago v. Bank of America, NA and U.S. Bank National Association . BANA and U.S. Bank are named as defendants in their capacities as trustees, with BANA (formerly LaSalle Bank National Association) having served as the original trustee and U.S. Bank having replaced BANA as trustee. Plaintiff asserts claims under the federal Trust Indenture Act as well as state common law claims.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,U.S. Bank Trust National Association,,Trustee,"(b) Amended and Restated Bylaws of registrant, as in effect on the date hereof, incorporated by reference to Exhibit 3(b) of registrant?s 2010 Annual Report on Form 10-K (File No. 1-6523) filed on February 25, 2011 (the ""2010 10-K""). 4(a) Indenture dated as of January 1, 1995 between registrant (successor to NationsBank Corporation) and BankAmerica National Trust Company incorporated by reference to Exhibit 4.1 of registrant?s Registration Statement on Form S-3 (Registration No. 33-57533) filed on February 1, 1995; First Supplemental Indenture thereto dated as of September 18, 1998, between registrant and U.S. Bank Trust National Association (successor to BankAmerica National Trust Company), incorporated by reference to Exhibit 4.3 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on November 18, 1998; Second Supplemental Indenture thereto dated as of May 7, 2001 between registrant, U.S. Bank Trust National Association, as Prior Trustee, and The Bank of New York, as Successor Trustee, incorporated by reference to Exhibit 4.4 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on June 14, 2001; Third Supplemental Indenture thereto dated as of July 28, 2004, between registrant and The Bank of New York, incorporated by reference to Exhibit 4.2 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on August 27, 2004; Fourth Supplemental Indenture thereto dated as of April 28, 2006 between the registrant and The Bank of New York, incorporated by reference to Exhibit 4.6 of registrant?s Registration Statement on Form S-3 (Registration No. 333-133852) filed on May 5, 2006; Fifth Supplemental Indenture dated as of December 1, 2008 between registrant and The Bank of New York Mellon Trust Company, N.A. (successor to The Bank of New York), incorporated by reference to Exhibit 4.1 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on December 5, 2008; and Sixth Supplemental Indenture dated as of February 23, 2011 betw....",,,Neutral,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,The Bank of New York,,Trustee,"(b) Amended and Restated Bylaws of registrant, as in effect on the date hereof, incorporated by reference to Exhibit 3(b) of registrant?s 2010 Annual Report on Form 10-K (File No. 1-6523) filed on February 25, 2011 (the ""2010 10-K""). 4(a) Indenture dated as of January 1, 1995 between registrant (successor to NationsBank Corporation) and BankAmerica National Trust Company incorporated by reference to Exhibit 4.1 of registrant?s Registration Statement on Form S-3 (Registration No. 33-57533) filed on February 1, 1995; First Supplemental Indenture thereto dated as of September 18, 1998, between registrant and U.S. Bank Trust National Association (successor to BankAmerica National Trust Company), incorporated by reference to Exhibit 4.3 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on November 18, 1998; Second Supplemental Indenture thereto dated as of May 7, 2001 between registrant, U.S. Bank Trust National Association, as Prior Trustee, and The Bank of New York, as Successor Trustee, incorporated by reference to Exhibit 4.4 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on June 14, 2001; Third Supplemental Indenture thereto dated as of July 28, 2004, between registrant and The Bank of New York, incorporated by reference to Exhibit 4.2 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on August 27, 2004; Fourth Supplemental Indenture thereto dated as of April 28, 2006 between the registrant and The Bank of New York, incorporated by reference to Exhibit 4.6 of registrant?s Registration Statement on Form S-3 (Registration No. 333-133852) filed on May 5, 2006; Fifth Supplemental Indenture dated as of December 1, 2008 between registrant and The Bank of New York Mellon Trust Company, N.A. (successor to The Bank of New York), incorporated by reference to Exhibit 4.1 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on December 5, 2008; and Sixth Supplemental Indenture dated as of February 23, 2011 betw....",,,Neutral,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"The Bank of New York, incorporated",,Trustee,"(b) Amended and Restated Bylaws of registrant, as in effect on the date hereof, incorporated by reference to Exhibit 3(b) of registrant?s 2010 Annual Report on Form 10-K (File No. 1-6523) filed on February 25, 2011 (the ""2010 10-K""). 4(a) Indenture dated as of January 1, 1995 between registrant (successor to NationsBank Corporation) and BankAmerica National Trust Company incorporated by reference to Exhibit 4.1 of registrant?s Registration Statement on Form S-3 (Registration No. 33-57533) filed on February 1, 1995; First Supplemental Indenture thereto dated as of September 18, 1998, between registrant and U.S. Bank Trust National Association (successor to BankAmerica National Trust Company), incorporated by reference to Exhibit 4.3 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on November 18, 1998; Second Supplemental Indenture thereto dated as of May 7, 2001 between registrant, U.S. Bank Trust National Association, as Prior Trustee, and The Bank of New York, as Successor Trustee, incorporated by reference to Exhibit 4.4 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on June 14, 2001; Third Supplemental Indenture thereto dated as of July 28, 2004, between registrant and The Bank of New York, incorporated by reference to Exhibit 4.2 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on August 27, 2004; Fourth Supplemental Indenture thereto dated as of April 28, 2006 between the registrant and The Bank of New York, incorporated by reference to Exhibit 4.6 of registrant?s Registration Statement on Form S-3 (Registration No. 333-133852) filed on May 5, 2006; Fifth Supplemental Indenture dated as of December 1, 2008 between registrant and The Bank of New York Mellon Trust Company, N.A. (successor to The Bank of New York), incorporated by reference to Exhibit 4.1 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on December 5, 2008; and Sixth Supplemental Indenture dated as of February 23, 2011 betw....",,,Neutral,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"First Trust of New York, National Association",,trustee,"(b) Amended and Restated Bylaws of registrant, as in effect on the date hereof, incorporated by reference to Exhibit 3(b) of registrant?s 2010 Annual Report on Form 10-K (File No. 1-6523) filed on February 25, 2011 (the ""2010 10-K""). 4(a) Indenture dated as of January 1, 1995 between registrant (successor to NationsBank Corporation) and BankAmerica National Trust Company incorporated by reference to Exhibit 4.1 of registrant?s Registration Statement on Form S-3 (Registration No. 33-57533) filed on February 1, 1995; First Supplemental Indenture thereto dated as of September 18, 1998, between registrant and U.S. Bank Trust National Association (successor to BankAmerica National Trust Company), incorporated by reference to Exhibit 4.3 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on November 18, 1998; Second Supplemental Indenture thereto dated as of May 7, 2001 between registrant, U.S. Bank Trust National Association, as Prior Trustee, and The Bank of New York, as Successor Trustee, incorporated by reference to Exhibit 4.4 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on June 14, 2001; Third Supplemental Indenture thereto dated as of July 28, 2004, between registrant and The Bank of New York, incorporated by reference to Exhibit 4.2 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on August 27, 2004; Fourth Supplemental Indenture thereto dated as of April 28, 2006 between the registrant and The Bank of New York, incorporated by reference to Exhibit 4.6 of registrant?s Registration Statement on Form S-3 (Registration No. 333-133852) filed on May 5, 2006; Fifth Supplemental Indenture dated as of December 1, 2008 between registrant and The Bank of New York Mellon Trust Company, N.A. (successor to The Bank of New York), incorporated by reference to Exhibit 4.1 of registrant?s Current Report on Form 8-K (File No. 1-6523) filed on December 5, 2008; and Sixth Supplemental Indenture dated as of February 23, 2011 betw....",,,Neutral,
